id	length
ENSG00000283743	3761
ENSG00000283752	686
ENSG00000283757	4273
ENSG00000283761	5765
ENSG00000283765	3058
ENSG00000283766	762
ENSG00000283769	1994
ENSG00000283773	166
ENSG00000283782	8961
ENSG00000283809	1669
ENSG00000283828	2238
ENSG00000283839	3777
ENSG00000283849	1818
ENSG00000283877	291
ENSG00000283886	1888
ENSG00000283897	2340
ENSG00000283907	528
ENSG00000283913	2077
ENSG00000283914	792
ENSG00000283952	536
ENSG00000283959	3392
ENSG00000283973	1097
ENSG00000283977	884
ENSG00000283982	4805
ENSG00000283991	578
ENSG00000283994	1517
ENSG00000283999	1186
ENSG00000284003	297
ENSG00000284024	4763
ENSG00000284048	689
ENSG00000284052	7811
ENSG00000284057	2993
ENSG00000284060	958
ENSG00000284070	4634
ENSG00000284071	397
ENSG00000284095	1354
ENSG00000284098	161
ENSG00000284116	1066
ENSG00000284128	1603
ENSG00000284130	621
ENSG00000284171	296
ENSG00000284188	1315
ENSG00000284196	10285
ENSG00000284209	3247
ENSG00000284221	294
ENSG00000284233	172
ENSG00000284242	606
ENSG00000284263	357
ENSG00000284292	2705
ENSG00000284294	1664
ENSG00000284299	4652
ENSG00000284300	335
ENSG00000284309	941
ENSG00000284327	389
ENSG00000284328	297
ENSG00000284337	4426
ENSG00000284341	989
ENSG00000284376	2364
ENSG00000284377	1507
ENSG00000284380	397
ENSG00000284391	1529
ENSG00000284393	496
ENSG00000284418	3828
ENSG00000284428	5091
ENSG00000284430	5059
ENSG00000284431	4563
ENSG00000284452	729
ENSG00000284461	4139
ENSG00000284471	4139
ENSG00000284474	207
ENSG00000284490	216
ENSG00000284500	2331
ENSG00000284512	2892
ENSG00000284513	1696
ENSG00000284522	384
ENSG00000284523	4610
ENSG00000284526	5654
ENSG00000284534	773
ENSG00000284540	628
ENSG00000284554	2121
ENSG00000284558	341
ENSG00000284572	509
ENSG00000284591	543
ENSG00000284592	262
ENSG00000284600	1722
ENSG00000284601	1733
ENSG00000284602	2190
ENSG00000284603	216
ENSG00000284604	335
ENSG00000284606	7317
ENSG00000284607	2884
ENSG00000284608	545
ENSG00000284610	3141
ENSG00000284611	1095
ENSG00000284612	4213
ENSG00000284613	218
ENSG00000284614	218
ENSG00000284615	511
ENSG00000284616	1225
ENSG00000284617	218
ENSG00000284618	4068
ENSG00000284619	211
ENSG00000284620	2040
ENSG00000284621	71
ENSG00000284624	4236
ENSG00000284625	219
ENSG00000284626	4014
ENSG00000284627	219
ENSG00000284628	121
ENSG00000284630	471
ENSG00000284632	1240
ENSG00000284633	4955
ENSG00000284634	5973
ENSG00000284636	218
ENSG00000284637	185
ENSG00000284639	209
ENSG00000284640	1886
ENSG00000284641	1340
ENSG00000284642	1477
ENSG00000284644	2187
ENSG00000284645	3304
ENSG00000284646	742
ENSG00000284648	219
ENSG00000284649	1381
ENSG00000284650	1039
ENSG00000284651	54
ENSG00000284652	1765
ENSG00000284653	2013
ENSG00000284654	118
ENSG00000284655	218
ENSG00000284656	3727
ENSG00000284657	760
ENSG00000284658	310
ENSG00000284659	120
ENSG00000284660	218
ENSG00000284661	218
ENSG00000284663	219
ENSG00000284664	2071
ENSG00000284665	272
ENSG00000284666	609
ENSG00000284669	4975
ENSG00000284671	1611
ENSG00000284672	3128
ENSG00000284673	219
ENSG00000284675	823
ENSG00000284676	1953
ENSG00000284677	673
ENSG00000284679	123
ENSG00000284682	285
ENSG00000284684	138
ENSG00000284685	2106
ENSG00000284686	2655
ENSG00000284687	219
ENSG00000284691	4394
ENSG00000284692	2316
ENSG00000284694	3402
ENSG00000284695	716
ENSG00000284697	2208
ENSG00000284698	221
ENSG00000284699	886
ENSG00000284700	1067
ENSG00000284702	1873
ENSG00000284703	4817
ENSG00000284705	2694
ENSG00000284706	354
ENSG00000284707	5169
ENSG00000284708	2094
ENSG00000284709	385
ENSG00000284710	1639
ENSG00000284711	394
ENSG00000284715	338
ENSG00000284716	1043
ENSG00000284717	975
ENSG00000284719	2616
ENSG00000284720	1521
ENSG00000284721	1947
ENSG00000284722	6947
ENSG00000284724	219
ENSG00000284726	604
ENSG00000284727	2276
ENSG00000284728	221
ENSG00000284731	219
ENSG00000284732	4672
ENSG00000284734	1602
ENSG00000284735	2381
ENSG00000284738	1468
ENSG00000284739	464
ENSG00000284740	740
ENSG00000284743	674
ENSG00000284744	987
ENSG00000284745	1654
ENSG00000284746	219
ENSG00000284747	4116
ENSG00000284748	1326
ENSG00000284762	3397
ENSG00000284763	422
ENSG00000284772	1684
ENSG00000284773	3163
ENSG00000284776	695
ENSG00000284779	2861
ENSG00000284783	223
ENSG00000284788	1019
ENSG00000284797	1131
ENSG00000284800	5998
ENSG00000284803	312
ENSG00000284808	2442
ENSG00000284809	592
ENSG00000284820	5245
ENSG00000284823	1354
ENSG00000284825	1749
ENSG00000284829	320
ENSG00000284830	4326
ENSG00000284834	943
ENSG00000284837	1821
ENSG00000284839	687
ENSG00000284840	47
ENSG00000284846	1638
ENSG00000284847	292
ENSG00000284858	532
ENSG00000284867	422
ENSG00000284874	4669
ENSG00000284876	1400
ENSG00000284879	3849
ENSG00000284882	1198
ENSG00000284883	764
ENSG00000284895	81
ENSG00000284902	1506
ENSG00000284906	7965
ENSG00000284914	1072
ENSG00000284928	1031
ENSG00000284930	1412
ENSG00000284931	651
ENSG00000284932	175
ENSG00000284934	2351
ENSG00000284946	7148
ENSG00000284948	1242
ENSG00000284951	2074
ENSG00000284952	3746
ENSG00000284954	1060
ENSG00000284956	581
ENSG00000284957	710
ENSG00000284959	8740
ENSG00000284962	422
ENSG00000284964	143
ENSG00000284966	10043
ENSG00000284968	2801
ENSG00000284969	953
ENSG00000284976	1868
ENSG00000284977	26129
ENSG00000284985	179
ENSG00000284986	394
ENSG00000284987	593
ENSG00000284989	4037
ENSG00000284994	448
ENSG00000284999	905
ENSG00000285000	2348
ENSG00000285006	818
ENSG00000285012	1087
ENSG00000285016	1304
ENSG00000285018	680
ENSG00000285020	633
ENSG00000285025	213
ENSG00000285030	629
ENSG00000285035	669
ENSG00000285040	1007
ENSG00000285041	2636
ENSG00000285042	720
ENSG00000285043	3318
ENSG00000285045	852
ENSG00000285057	63
ENSG00000285062	140
ENSG00000285064	801
ENSG00000285068	481
ENSG00000285076	422
ENSG00000285079	2316
ENSG00000285080	473
ENSG00000285081	2528
ENSG00000285082	5172
ENSG00000285085	936
ENSG00000285090	1095
ENSG00000285091	1925
ENSG00000285095	5901
ENSG00000285100	3243
ENSG00000285102	323
ENSG00000285103	9804
ENSG00000285108	10728
ENSG00000285115	422
ENSG00000285117	593
ENSG00000285128	310
ENSG00000285130	8714
ENSG00000285133	105
ENSG00000285142	714
ENSG00000285144	507
ENSG00000285151	1597
ENSG00000285155	2183
ENSG00000285159	2687
ENSG00000285162	5049
ENSG00000285163	2002
ENSG00000285165	380
ENSG00000285169	955
ENSG00000285171	2371
ENSG00000285177	428
ENSG00000285179	748
ENSG00000285184	4501
ENSG00000285188	5979
ENSG00000285190	2113
ENSG00000285191	538
ENSG00000285201	441
ENSG00000285204	1597
ENSG00000285205	4588
ENSG00000285212	963
ENSG00000285215	1420
ENSG00000285216	866
ENSG00000285218	1545
ENSG00000285220	1001
ENSG00000285228	313
ENSG00000285238	8514
ENSG00000285239	556
ENSG00000285245	3705
ENSG00000285253	5049
ENSG00000285254	2572
ENSG00000285257	323
ENSG00000285268	114
ENSG00000285269	4087
ENSG00000285280	10098
ENSG00000285283	1298
ENSG00000285287	653
ENSG00000285300	2199
ENSG00000285303	1288
ENSG00000285304	3123
ENSG00000285314	3442
ENSG00000285323	161
ENSG00000285325	1172
ENSG00000285329	1270
ENSG00000285330	2385
ENSG00000285331	6467
ENSG00000285336	3101
ENSG00000285338	1349
ENSG00000285347	3089
ENSG00000285354	720
ENSG00000285361	1318
ENSG00000285366	537
ENSG00000285367	8205
ENSG00000285370	422
ENSG00000285374	1060
ENSG00000285382	4707
ENSG00000285388	996
ENSG00000285398	445
ENSG00000285401	566
ENSG00000285402	1700
ENSG00000285404	1914
ENSG00000285407	2810
ENSG00000285409	597
ENSG00000285412	1142
ENSG00000285413	3551
ENSG00000285416	763
ENSG00000285417	2076
ENSG00000285424	3989
ENSG00000285444	4372
ENSG00000285446	1180
ENSG00000285448	1188
ENSG00000285454	2324
ENSG00000285458	2497
ENSG00000285467	1382
ENSG00000285471	759
ENSG00000285472	2317
ENSG00000285473	716
ENSG00000285483	390
ENSG00000285486	4061
ENSG00000285492	13176
ENSG00000285498	1153
ENSG00000285505	3536
ENSG00000285513	690
ENSG00000285517	18914
ENSG00000285518	832
ENSG00000285519	562
ENSG00000285520	1946
ENSG00000285521	1155
ENSG00000285522	109
ENSG00000285523	2908
ENSG00000285524	993
ENSG00000285525	1414
ENSG00000285526	1781
ENSG00000285527	3034
ENSG00000285528	2246
ENSG00000285529	836
ENSG00000285530	3788
ENSG00000285531	381
ENSG00000285534	1515
ENSG00000285535	4431
ENSG00000285538	1094
ENSG00000285539	799
ENSG00000285540	1936
ENSG00000285541	1906
ENSG00000285542	3333
ENSG00000285543	1860
ENSG00000285544	1881
ENSG00000285545	1113
ENSG00000285547	1970
ENSG00000285548	1217
ENSG00000285549	1197
ENSG00000285550	943
ENSG00000285552	935
ENSG00000285553	1704
ENSG00000285555	1546
ENSG00000285556	950
ENSG00000285557	687
ENSG00000285558	756
ENSG00000285559	972
ENSG00000285560	888
ENSG00000285561	4976
ENSG00000285562	2715
ENSG00000285563	3700
ENSG00000285564	7002
ENSG00000285565	1338
ENSG00000285566	693
ENSG00000285567	1928
ENSG00000285568	1052
ENSG00000285569	9502
ENSG00000285570	956
ENSG00000285571	1114
ENSG00000285572	7045
ENSG00000285573	974
ENSG00000285575	1590
ENSG00000285576	1264
ENSG00000285577	1912
ENSG00000285578	2427
ENSG00000285579	2597
ENSG00000285580	1535
ENSG00000285581	2432
ENSG00000285582	6449
ENSG00000285583	567
ENSG00000285584	3902
ENSG00000285585	2670
ENSG00000285586	1283
ENSG00000285587	2848
ENSG00000285588	752
ENSG00000285589	5025
ENSG00000285590	545
ENSG00000285591	3391
ENSG00000285592	923
ENSG00000285593	756
ENSG00000285595	2037
ENSG00000285596	2698
ENSG00000285597	969
ENSG00000285598	3847
ENSG00000285599	682
ENSG00000285600	3708
ENSG00000285601	3263
ENSG00000285602	3666
ENSG00000285603	808
ENSG00000285604	1196
ENSG00000285605	1317
ENSG00000285606	1576
ENSG00000285608	3938
ENSG00000285610	1424
ENSG00000285611	1252
ENSG00000285612	3093
ENSG00000285613	1702
ENSG00000285614	900
ENSG00000285615	1267
ENSG00000285616	3529
ENSG00000285618	687
ENSG00000285619	696
ENSG00000285621	1312
ENSG00000285622	2230
ENSG00000285623	988
ENSG00000285624	638
ENSG00000285625	588
ENSG00000285627	3470
ENSG00000285628	4082
ENSG00000285629	663
ENSG00000285630	1817
ENSG00000285631	1616
ENSG00000285632	1039
ENSG00000285633	4532
ENSG00000285634	5325
ENSG00000285635	592
ENSG00000285636	2208
ENSG00000285637	5122
ENSG00000285638	2438
ENSG00000285639	2621
ENSG00000285640	2259
ENSG00000285641	1706
ENSG00000285642	264
ENSG00000285643	1017
ENSG00000285644	2507
ENSG00000285645	1810
ENSG00000285646	3071
ENSG00000285647	1480
ENSG00000285648	1021
ENSG00000285649	2044
ENSG00000285650	3199
ENSG00000285651	2795
ENSG00000285652	4140
ENSG00000285653	1030
ENSG00000285654	722
ENSG00000285655	557
ENSG00000285656	988
ENSG00000285658	1178
ENSG00000285659	838
ENSG00000285660	708
ENSG00000285661	2017
ENSG00000285663	2026
ENSG00000285664	6878
ENSG00000285666	1155
ENSG00000285667	1711
ENSG00000285668	536
ENSG00000285669	4587
ENSG00000285670	759
ENSG00000285671	2591
ENSG00000285672	1202
ENSG00000285673	1650
ENSG00000285675	2096
ENSG00000285676	2178
ENSG00000285677	2366
ENSG00000285679	3023
ENSG00000285680	4193
ENSG00000285681	2316
ENSG00000285683	1311
ENSG00000285684	5485
ENSG00000285685	928
ENSG00000285688	1315
ENSG00000285689	536
ENSG00000285690	190
ENSG00000285691	2866
ENSG00000285692	867
ENSG00000285693	2662
ENSG00000285694	1805
ENSG00000285695	2178
ENSG00000285696	746
ENSG00000285697	1648
ENSG00000285698	1354
ENSG00000285699	407
ENSG00000285700	1545
ENSG00000285701	762
ENSG00000285702	858
ENSG00000285703	524
ENSG00000285704	1161
ENSG00000285705	942
ENSG00000285706	1938
ENSG00000285707	2516
ENSG00000285708	3320
ENSG00000285709	1330
ENSG00000285710	1193
ENSG00000285712	1590
ENSG00000285713	1890
ENSG00000285714	655
ENSG00000285715	817
ENSG00000285716	1792
ENSG00000285717	2521
ENSG00000285718	1782
ENSG00000285719	2133
ENSG00000285722	2340
ENSG00000285724	1834
ENSG00000285725	1910
ENSG00000285726	2227
ENSG00000285727	809
ENSG00000285728	3472
ENSG00000285729	738
ENSG00000285730	1002
ENSG00000285731	1360
ENSG00000285732	2503
ENSG00000285733	4233
ENSG00000285734	3191
ENSG00000285736	857
ENSG00000285738	2616
ENSG00000285739	1510
ENSG00000285740	2138
ENSG00000285741	1564
ENSG00000285742	1042
ENSG00000285743	1154
ENSG00000285744	2921
ENSG00000285745	120
ENSG00000285746	1251
ENSG00000285747	2430
ENSG00000285748	3249
ENSG00000285749	4167
ENSG00000285750	2057
ENSG00000285751	2383
ENSG00000285754	3389
ENSG00000285755	4548
ENSG00000285756	16206
ENSG00000285758	2694
ENSG00000285759	608
ENSG00000285760	717
ENSG00000285761	1877
ENSG00000285762	805
ENSG00000285763	3467
ENSG00000285764	981
ENSG00000285766	701
ENSG00000285769	6031
ENSG00000285770	724
ENSG00000285771	1185
ENSG00000285772	4001
ENSG00000285773	4177
ENSG00000285775	918
ENSG00000285777	1786
ENSG00000285778	3776
ENSG00000285779	2253
ENSG00000285780	966
ENSG00000285781	1251
ENSG00000285782	761
ENSG00000285783	1902
ENSG00000285784	877
ENSG00000285785	730
ENSG00000285786	1811
ENSG00000285788	716
ENSG00000285789	1912
ENSG00000285790	735
ENSG00000285791	4999
ENSG00000285792	2184
ENSG00000285794	222
ENSG00000285796	8538
ENSG00000285797	2004
ENSG00000285798	1759
ENSG00000285799	3405
ENSG00000285800	1916
ENSG00000285801	919
ENSG00000285802	1322
ENSG00000285803	1152
ENSG00000285804	4372
ENSG00000285805	663
ENSG00000285806	909
ENSG00000285807	555
ENSG00000285809	3788
ENSG00000285810	2337
ENSG00000285811	3685
ENSG00000285812	1095
ENSG00000285813	3770
ENSG00000285816	4256
ENSG00000285817	1992
ENSG00000285818	1347
ENSG00000285819	1285
ENSG00000285820	2075
ENSG00000285821	1462
ENSG00000285822	1157
ENSG00000285824	1120
ENSG00000285826	783
ENSG00000285827	6447
ENSG00000285829	1893
ENSG00000285830	3154
ENSG00000285831	4355
ENSG00000285833	1051
ENSG00000285834	1262
ENSG00000285835	837
ENSG00000285836	1325
ENSG00000285837	3379
ENSG00000285838	2872
ENSG00000285839	1986
ENSG00000285840	1461
ENSG00000285841	3445
ENSG00000285842	1354
ENSG00000285845	1231
ENSG00000285846	1641
ENSG00000285847	7564
ENSG00000285848	1331
ENSG00000285849	1591
ENSG00000285850	1185
ENSG00000285851	2686
ENSG00000285852	2349
ENSG00000285853	1558
ENSG00000285854	5157
ENSG00000285855	784
ENSG00000285856	1311
ENSG00000285857	1266
ENSG00000285858	1251
ENSG00000285859	2052
ENSG00000285860	697
ENSG00000285861	811
ENSG00000285862	625
ENSG00000285863	589
ENSG00000285864	878
ENSG00000285865	2015
ENSG00000285867	3176
ENSG00000285868	4266
ENSG00000285870	2293
ENSG00000285871	1780
ENSG00000285872	2189
ENSG00000285873	811
ENSG00000285876	2240
ENSG00000285877	2511
ENSG00000285878	778
ENSG00000285879	1426
ENSG00000285880	1565
ENSG00000285881	1235
ENSG00000285882	1360
ENSG00000285883	1002
ENSG00000285884	852
ENSG00000285885	1279
ENSG00000285886	2085
ENSG00000285887	4158
ENSG00000285888	1644
ENSG00000285889	876
ENSG00000285890	1382
ENSG00000285892	1077
ENSG00000285894	1406
ENSG00000285895	1526
ENSG00000285896	909
ENSG00000285897	5828
ENSG00000285898	2467
ENSG00000285899	941
ENSG00000285900	2089
ENSG00000285901	3435
ENSG00000285902	1287
ENSG00000285904	4071
ENSG00000285906	1000
ENSG00000285907	5273
ENSG00000285908	3301
ENSG00000285909	1718
ENSG00000285910	1130
ENSG00000285911	803
ENSG00000285914	2752
ENSG00000285915	779
ENSG00000285917	762
ENSG00000285918	1218
ENSG00000285919	3555
ENSG00000285920	3451
ENSG00000285921	904
ENSG00000285922	1784
ENSG00000285923	946
ENSG00000285925	841
ENSG00000285926	948
ENSG00000285927	625
ENSG00000285928	1795
ENSG00000285929	2207
ENSG00000285930	3048
ENSG00000285931	511
ENSG00000285932	1971
ENSG00000285933	1145
ENSG00000285934	1925
ENSG00000285935	2593
ENSG00000285936	2159
ENSG00000285938	1144
ENSG00000285939	2368
ENSG00000285940	7527
ENSG00000285941	1362
ENSG00000285942	2549
ENSG00000285943	6837
ENSG00000285945	593
ENSG00000285947	1038
ENSG00000285948	2228
ENSG00000285952	2234
ENSG00000285953	3793
ENSG00000285954	886
ENSG00000285955	2945
ENSG00000285957	2982
ENSG00000285958	6744
ENSG00000285959	1611
ENSG00000285960	1379
ENSG00000285961	2720
ENSG00000285963	1959
ENSG00000285964	680
ENSG00000285966	2847
ENSG00000285968	959
ENSG00000285969	1201
ENSG00000285970	963
ENSG00000285971	2664
ENSG00000285973	4399
ENSG00000285974	928
ENSG00000285976	4726
ENSG00000285977	985
ENSG00000285978	1653
ENSG00000285979	3524
ENSG00000285980	4940
ENSG00000285981	619
ENSG00000285982	2879
ENSG00000285984	805
ENSG00000285986	614
ENSG00000285987	3205
ENSG00000285988	614
ENSG00000285991	5065
ENSG00000285992	956
ENSG00000285993	1246
ENSG00000285994	3732
ENSG00000285996	3334
ENSG00000285997	919
ENSG00000285998	1225
ENSG00000285999	1759
ENSG00000286000	2772
ENSG00000286001	3665
ENSG00000286002	1379
ENSG00000286003	1854
ENSG00000286004	1617
ENSG00000286005	271
ENSG00000286006	1862
ENSG00000286007	556
ENSG00000286008	514
ENSG00000286009	1217
ENSG00000286010	4601
ENSG00000286011	2841
ENSG00000286012	312
ENSG00000286013	1091
ENSG00000286015	2544
ENSG00000286016	1620
ENSG00000286017	1042
ENSG00000286018	731
ENSG00000286020	631
ENSG00000286022	2857
ENSG00000286023	591
ENSG00000286024	704
ENSG00000286026	187
ENSG00000286030	691
ENSG00000286031	839
ENSG00000286032	333
ENSG00000286033	1154
ENSG00000286034	977
ENSG00000286035	3267
ENSG00000286036	1476
ENSG00000286037	622
ENSG00000286039	3719
ENSG00000286040	4968
ENSG00000286041	714
ENSG00000286043	1034
ENSG00000286044	5000
ENSG00000286045	3734
ENSG00000286046	1322
ENSG00000286047	689
ENSG00000286048	1942
ENSG00000286049	1837
ENSG00000286050	1057
ENSG00000286052	1615
ENSG00000286054	234
ENSG00000286055	1048
ENSG00000286056	2323
ENSG00000286057	234
ENSG00000286058	4108
ENSG00000286059	1653
ENSG00000286060	2508
ENSG00000286062	1500
ENSG00000286063	4106
ENSG00000286064	339
ENSG00000286066	1686
ENSG00000286067	2350
ENSG00000286068	1240
ENSG00000286069	3591
ENSG00000286070	3147
ENSG00000286071	16775
ENSG00000286072	1108
ENSG00000286073	1121
ENSG00000286074	803
ENSG00000286076	960
ENSG00000286077	1327
ENSG00000286078	947
ENSG00000286080	2267
ENSG00000286081	2488
ENSG00000286082	958
ENSG00000286083	701
ENSG00000286084	5793
ENSG00000286085	2805
ENSG00000286086	1565
ENSG00000286087	928
ENSG00000286088	2571
ENSG00000286089	415
ENSG00000286090	752
ENSG00000286091	234
ENSG00000286092	1299
ENSG00000286093	1142
ENSG00000286097	1897
ENSG00000286098	3215
ENSG00000286099	5098
ENSG00000286100	3414
ENSG00000286101	700
ENSG00000286103	869
ENSG00000286104	3400
ENSG00000286107	1923
ENSG00000286108	1804
ENSG00000286109	1079
ENSG00000286110	2901
ENSG00000286111	1338
ENSG00000286112	6970
ENSG00000286113	2267
ENSG00000286114	210
ENSG00000286115	1066
ENSG00000286116	4205
ENSG00000286117	3299
ENSG00000286118	1857
ENSG00000286119	1564
ENSG00000286120	457
ENSG00000286121	2524
ENSG00000286123	869
ENSG00000286124	1049
ENSG00000286125	20712
ENSG00000286126	770
ENSG00000286127	1138
ENSG00000286128	1408
ENSG00000286129	2895
ENSG00000286130	1151
ENSG00000286131	189
ENSG00000286132	5250
ENSG00000286133	996
ENSG00000286134	3335
ENSG00000286135	892
ENSG00000286136	1310
ENSG00000286138	1693
ENSG00000286141	2738
ENSG00000286142	1140
ENSG00000286143	1085
ENSG00000286144	881
ENSG00000286145	2018
ENSG00000286146	329
ENSG00000286147	4893
ENSG00000286148	312
ENSG00000286149	479
ENSG00000286150	1336
ENSG00000286151	1095
ENSG00000286152	1081
ENSG00000286153	3093
ENSG00000286154	916
ENSG00000286155	479
ENSG00000286157	1406
ENSG00000286158	629
ENSG00000286159	1874
ENSG00000286160	539
ENSG00000286161	556
ENSG00000286162	3047
ENSG00000286163	1052
ENSG00000286164	707
ENSG00000286165	741
ENSG00000286167	1133
ENSG00000286168	867
ENSG00000286170	1509
ENSG00000286171	156
ENSG00000286173	457
ENSG00000286174	1240
ENSG00000286176	2330
ENSG00000286177	2904
ENSG00000286178	312
ENSG00000286179	1590
ENSG00000286180	964
ENSG00000286181	4190
ENSG00000286182	1039
ENSG00000286183	2524
ENSG00000286185	14425
ENSG00000286186	2984
ENSG00000286187	7203
ENSG00000286188	1243
ENSG00000286189	551
ENSG00000286190	1500
ENSG00000286191	2165
ENSG00000286192	5697
ENSG00000286194	581
ENSG00000286195	1500
ENSG00000286196	2332
ENSG00000286197	1092
ENSG00000286198	3598
ENSG00000286199	677
ENSG00000286201	6653
ENSG00000286202	595
ENSG00000286203	1237
ENSG00000286204	1003
ENSG00000286205	1735
ENSG00000286206	618
ENSG00000286207	4629
ENSG00000286208	4030
ENSG00000286209	535
ENSG00000286210	1099
ENSG00000286211	1050
ENSG00000286212	1241
ENSG00000286213	1112
ENSG00000286215	37415
ENSG00000286216	1100
ENSG00000286218	7004
ENSG00000286220	2204
ENSG00000286221	2625
ENSG00000286222	1384
ENSG00000286223	1120
ENSG00000286224	204
ENSG00000286225	1760
ENSG00000286226	919
ENSG00000286227	1302
ENSG00000286229	1157
ENSG00000286230	2002
